Country Code,year,gdp
MAF,1964,25390845.563466016
MAR,1964,2798339768.79755
MCO,1964,2809643426.9324136
MDA,1964,2575563921.5457025
MDG,1964,802482182.93232
MDV,1964,1105258840.6221232
MEX,1964,20080000000.0
MHL,1964,86553181.96721311
MKD,1964,3892711296.396571
MLI,1964,4795835502.108938
MLT,1964,4361712304.097336
MMR,1964,475197381.868256
MNE,1964,1334069793.1033075
MNG,1964,3465886250.201753
MNP,1964,303573770.4918033
MOZ,1964,4843078702.612209
MRT,1964,224495789.256207
MUS,1964,4442108063.547891
MWI,1964,194736105.277894
MYS,1964,2674441395.53116
NAM,1964,4382454315.748688
NCL,1964,3748125491.0024767
NER,1964,582816358.347155
NGA,1964,5552822483.55033
NIC,1964,341973758.857143
NLD,1964,18699380731.3465
NOR,1964,7159202706.48027
NPL,1964,496098775.308642
NRU,1964,19670443.687113196
NZL,1964,7274144350.81809
OMN,1964,25401887924.71011
PAK,1964,5204955900.88198
PAN,1964,776137500.0
PER,1964,4356913870.14925
PHL,1964,5953766853.70844
PLW,1964,77196327.86885247
PNG,1964,305312043.68649
POL,1964,177593126796.138
PRI,1964,2570500000.0
PRK,1964,0.0
PRT,1964,4235608177.67102
PRY,1964,11707556498.72971
PSE,1964,4046395081.967213
PYF,1964,3073710104.1755886
QAT,1964,44723543642.99659
ROU,1964,66111939150.72315
RUS,1964,555404876959.0406
RWA,1964,129999994.0
SAU,1964,242660087889.15347
SDN,1964,1611333333.33333
SEN,1964,1188930567.7084
SGP,1964,894159153.273226
SLB,1964,463600517.84442437
SLE,1964,371848114.747956
SLV,1964,9420575952.52459
SMR,1964,586215240.5283029
SOM,1964,229529912.668035
SRB,1964,15777264381.744091
SSD,1964,1846636951.5730624
STP,1964,88261795.62605375
SUR,1964,134400000.0
SVK,1964,33225453599.60619
SVN,1964,17581941619.68211
SWE,1964,22532416750.0125
SWZ,1964,64979280.4143917
SXM,1964,148917483.28601506
SYC,1964,15393032.3541529
SYR,1964,1339494267.01571
TCA,1964,265148700.0
TCD,1964,392247517.600415
TGO,1964,166104067.630043
THA,1964,3889129942.30769
TJK,1964,2193586410.8217816
TKM,1964,8129531507.156664
TLS,1964,413439435.4468182
TON,1964,173590624.42727166
TTO,1964,711893367.55527
TUN,1964,19241431340.168407
TUR,1964,11177777777.7778
TUV,1964,14202894.534310814
TZA,1964,14201475803.773626
UGA,1964,589056603.773585
UKR,1964,56364178796.38789
URY,1964,1975701816.46615
USA,1964,685800000000.0
UZB,1964,18391294439.22637
VCT,1964,14758210.3482471
VEN,1964,8099318181.81818
VGB,1964,0.0
VIR,1964,1247213114.7540984
VNM,1964,65250874015.8608
VUT,1964,288356888.9715
WSM,1964,281085415.68376553
YEM,1964,8666793960.990273
ZAF,1964,11955995222.6234
ZMB,1964,839428571.428571
ZWE,1964,1217138000.0
ABW,1965,1184220177.4478395
AFG,1965,1006666637.77778
AGO,1965,26122388895.66278
ALB,1965,4477798007.687516
AND,1965,1386951657.1866064
ARE,1965,124174090039.84363
ARG,1965,28344705966.6389
ARM,1965,3411659248.013346
ASM,1965,197081967.21311477
ATG,1965,579804757.3891925
AUS,1965,25974913204.1662
AUT,1965,9994070615.85997
AZE,1965,14678747979.835789
BDI,1965,158994962.962963
BEL,1965,17371457607.9374
BEN,1965,289908720.648622
BFA,1965,422916848.424208
BGD,1965,5906636557.00092
BGR,1965,22497560945.75715
BHR,1965,10617093027.184528
BHS,1965,300392156.862745
BIH,1965,5842961621.574733
BLR,1965,19914459083.324207
BLZ,1965,40069930.0699301
BMU,1965,114339048.965166
BOL,1965,604377104.377104
BRA,1965,22465522884.0988
BRB,1965,2225541591.650501
BRN,1965,114040245.655299
BTN,1965,623736760.1298324
BWA,1965,45790869.7473126
CAF,1965,150574816.300764
CAN,1965,54515179580.7148
CHE,1965,15346741669.7575
CHL,1965,6026593750.0
CHN,1965,70436266146.7219
CIV,1965,919771356.426097
CMR,1965,814083378.458171
COD,1965,4043901818.18182
COG,1965,198318063.860835
COL,1965,5760761904.7619
COM,1965,425478060.2961595
CPV,1965,629550461.455645
CRI,1965,592981162.264151
CUB,1965,32633137648.291573
CUW,1965,529907840.4615807
CYM,1965,1260719930.9282136
CYP,1965,9671580116.92396
CZE,1965,75018948266.27742
DEU,1965,1787891308812.6345
DJI,1965,692268782.3177625
DMA,1965,233856842.568306
DNK,1965,155554999311.97568
DOM,1965,888100000.0
DZA,1965,3136258896.9233
ECU,1965,2387048255.45173
EGY,1965,4948667540.41066
ERI,1965,320581605.0869155
ESP,1965,24756958694.9238
EST,1965,7974092666.317512
ETH,1965,18923746424.316265
FIN,1965,8589340019.02985
FJI,1965,147084750.031482
FRA,1965,101537248148.427
FRO,1965,892835598.2792426
FSM,1965,152349057.37704918
GAB,1965,226474285.58499
GBR,1965,101824755078.991
GEO,1965,4917117362.470762
GHA,1965,2053221288.51541
GIB,1965,0.0
GIN,1965,3402800061.850502
GMB,1965,645440637.0185436
GNB,1965,416237486.50807923
GNQ,1965,64748333.3333333
GRC,1965,7689154053.35866
GRD,1965,391375426.1202186
GRL,1965,1097504403.3783352
GTM,1965,1331399900.0
GUM,1965,1664213114.7540984
GUY,1965,213235294.117647
HKG,1965,2435078534.03141
HND,1965,508650000.0
HRV,1965,20816883755.912975
HTI,1965,353251800.0
HUN,1965,51664891729.89662
IDN,1965,285875264262.00415
IMN,1965,1775935307.4528196
IND,1965,59554854575.8085
IRL,1965,2945704142.99765
IRN,1965,6197319929.04038
IRQ,1965,64694177786.12895
ISL,1965,523694949.370689
ISR,1965,3663333333.33333
ITA,1965,67978153850.5191
JAM,1965,972140557.188856
JOR,1965,599831979.837581
JPN,1965,90950278257.7778
KAZ,1965,50478789556.274025
KEN,1965,997919319.980049
KGZ,1965,2197390287.0207634
KHM,1965,868571428.571429
KIR,1965,74729348.03210096
KNA,1965,13593932.3220537
KOR,1965,3120870870.87087
KWT,1965,2097451694.2033
LAO,1965,3722869365.194184
LBN,1965,14329210106.853313
LBR,1965,789917977.0491803
LBY,1965,25087460305.756077
LCA,1965,701726966.7936614
LIE,1965,2193283096.0771823
LKA,1965,1698319327.73109
LSO,1965,54878902.4219516
LTU,1965,14620656984.757362
LUX,1965,921600736.304026
LVA,1965,9626594160.326801
MAC,1965,11827844302.55251
MAF,1965,25390845.563466016
MAR,1965,2948325264.30195
MCO,1965,2809643426.9324136
MDA,1965,2575563921.5457025
MDG,1965,833563472.170794
MDV,1965,1105258840.6221232
MEX,1965,21840000000.0
MHL,1965,86553181.96721311
MKD,1965,3892711296.396571
MLI,1965,4795835502.108938
MLT,1965,4361712304.097336
MMR,1965,402619413.648984
MNE,1965,1334069793.1033075
MNG,1965,3465886250.201753
MNP,1965,303573770.4918033
MOZ,1965,4843078702.612209
MRT,1965,255340526.737952
MUS,1965,4442108063.547891
MWI,1965,229455410.891782
MYS,1965,2956356984.18921
NAM,1965,4382454315.748688
NCL,1965,159594492.305421
NER,1965,673383604.238783
NGA,1965,5874422511.54977
NIC,1965,566542872.357143
NLD,1965,21000586933.2041
NOR,1965,8058681060.159
NPL,1965,735267082.294264
NRU,1965,19670443.687113196
NZL,1965,5654463586.00366
OMN,1965,63287594.5113414
PAK,1965,5929231415.37169
PAN,1965,852485300.0
PER,1965,5166861068.28358
PHL,1965,6517304758.00675
PLW,1965,77196327.86885247
PNG,1965,344159480.344943
POL,1965,177593126796.138
PRI,1965,2881500000.0
PRK,1965,0.0
PRT,1965,4687464054.83455
PRY,1965,443587301.587302
PSE,1965,4046395081.967213
PYF,1965,176534588.228022
QAT,1965,44723543642.99659
ROU,1965,66111939150.72315
RUS,1965,555404876959.0406
RWA,1965,148799980.0
SAU,1965,242660087889.15347
SDN,1965,1679333333.33333
SEN,1965,1210058396.05584
SGP,1965,974650463.870378
SLB,1965,463600517.84442437
SLE,1965,359379856.248057
SLV,1965,877720000.0
SMR,1965,586215240.5283029
SOM,1965,243724533.172801
SRB,1965,15777264381.744091
SSD,1965,1846636951.5730624
STP,1965,88261795.62605375
SUR,1965,154150000.0
SVK,1965,33225453599.60619
SVN,1965,17581941619.68211
SWE,1965,24795499685.775
SWZ,1965,70278594.4281114
SXM,1965,148917483.28601506
SYC,1965,15603032.7955465
SYR,1965,1329842434.55497
TCA,1965,265148700.0
TCD,1965,416926302.959596
TGO,1965,187300336.365369
THA,1965,4388937649.03846
TJK,1965,2193586410.8217816
TKM,1965,8129531507.156664
TLS,1965,413439435.4468182
TON,1965,173590624.42727166
TTO,1965,736568861.926151
TUN,1965,991047619.047619
TUR,1965,11966666666.6667
TUV,1965,14202894.534310814
TZA,1965,14201475803.773626
UGA,1965,884873949.579832
UKR,1965,56364178796.38789
URY,1965,1890769326.14221
USA,1965,743700000000.0
UZB,1965,18391294439.22637
VCT,1965,15108207.4316047
VEN,1965,8427777777.77778
VGB,1965,0.0
VIR,1965,1247213114.7540984
VNM,1965,65250874015.8608
VUT,1965,288356888.9715
WSM,1965,281085415.68376553
YEM,1965,8666793960.990273
ZAF,1965,13068994777.8911
ZMB,1965,1082857142.85714
ZWE,1965,1311435800.0
ABW,1966,1184220177.4478395
AFG,1966,1399999966.66667
AGO,1966,26122388895.66278
ALB,1966,4477798007.687516
AND,1966,1386951657.1866064
ARE,1966,124174090039.84363
ARG,1966,28630474727.9023
ARM,1966,3411659248.013346
ASM,1966,197081967.21311477
ATG,1966,579804757.3891925
AUS,1966,27306529286.5942
AUT,1966,10887682273.1014
AZE,1966,14678747979.835789
BDI,1966,165444571.428571
BEL,1966,18651883472.4808
BEN,1966,302925280.773564
BFA,1966,433889831.584706
BGD,1966,6439687598.32325
BGR,1966,22497560945.75715
BHR,1966,10617093027.184528
BHS,1966,340000000.0
BIH,1966,5842961621.574733
BLR,1966,19914459083.324207
BLZ,1966,44405594.4055944
BMU,1966,134173373.785653
BOL,1966,669191919.191919
BRA,1966,28283323733.1114
BRB,1966,2225541591.650501
BRN,1966,132758395.400497
BTN,1966,623736760.1298324
BWA,1966,51464435.1464435
CAF,1966,157930041.875883
CAN,1966,61088384036.6515
CHE,1966,16480058704.8531
CHL,1966,7072641025.64103
CHN,1966,76720285969.6157
CIV,1966,1024103034.29198
CMR,1966,851112662.733069
COD,1966,4532660181.81818
COG,1966,220613582.369827
COL,1966,5428518518.51852
COM,1966,425478060.2961595
CPV,1966,629550461.455645
CRI,1966,647305630.188679
CUB,1966,32633137648.291573
CUW,1966,529907840.4615807
CYM,1966,1260719930.9282136
CYP,1966,9671580116.92396
CZE,1966,75018948266.27742
DEU,1966,1787891308812.6345
DJI,1966,692268782.3177625
DMA,1966,233856842.568306
DNK,1966,11931739858.7046
DOM,1966,983900000.0
DZA,1966,3039834558.74906
ECU,1966,2429309513.80854
EGY,1966,5278005611.91453
ERI,1966,320581605.0869155
ESP,1966,28721062242.1634
EST,1966,7974092666.317512
ETH,1966,18923746424.316265
FIN,1966,9208524504.87684
FJI,1966,150603925.515853
FRA,1966,110045852177.928
FRO,1966,892835598.2792426
FSM,1966,152349057.37704918
GAB,1966,245849781.713541
GBR,1966,108572752102.045
GEO,1966,4917117362.470762
GHA,1966,2126050420.16807
GIB,1966,0.0
GIN,1966,3402800061.850502
GMB,1966,44212353.6988296
GNB,1966,416237486.50807923
GNQ,1966,69110000.0
GRC,1966,8591517943.60129
GRD,1966,391375426.1202186
GRL,1966,1097504403.3783352
GTM,1966,1390700000.0
GUM,1966,1664213114.7540984
GUY,1966,228705882.352941
HKG,1966,2489845016.64894
HND,1966,549950000.0
HRV,1966,20816883755.912975
HTI,1966,368948600.0
HUN,1966,51664891729.89662
IDN,1966,285875264262.00415
IMN,1966,1775935307.4528196
IND,1966,45865462034.2857
IRL,1966,3104034393.23162
IRN,1966,6789938671.75094
IRQ,1966,64694177786.12895
ISL,1966,628893310.399926
ISR,1966,3980000000.0
ITA,1966,73654870011.2757
JAM,1966,1096738065.2387
JOR,1966,658078969.476337
JPN,1966,105628070343.111
KAZ,1966,50478789556.274025
KEN,1966,1164519673.19763
KGZ,1966,2197390287.0207634
KHM,1966,914285714.285714
KIR,1966,74729348.03210096
KNA,1966,14469078.1796966
KOR,1966,3929018943.02351
KWT,1966,2391486978.43741
LAO,1966,3722869365.194184
LBN,1966,14329210106.853313
LBR,1966,789917977.0491803
LBY,1966,25087460305.756077
LCA,1966,701726966.7936614
LIE,1966,2193283096.0771823
LKA,1966,1751470588.23529
LSO,1966,56698866.0226795
LTU,1966,14620656984.757362
LUX,1966,968440149.470951
LVA,1966,9626594160.326801
MAC,1966,11827844302.55251
MAF,1966,25390845.563466016
MAR,1966,2876395613.08171
MCO,1966,2809643426.9324136
MDA,1966,2575563921.5457025
MDG,1966,900264583.697323
MDV,1966,1105258840.6221232
MEX,1966,24320000000.0
MHL,1966,86553181.96721311
MKD,1966,3892711296.396571
MLI,1966,4795835502.108938
MLT,1966,4361712304.097336
MMR,1966,317816209.973753
MNE,1966,1334069793.1033075
MNG,1966,3465886250.201753
MNP,1966,303573770.4918033
MOZ,1966,4843078702.612209
MRT,1966,266533659.152642
MUS,1966,4442108063.547891
MWI,1966,260394792.104158
MYS,1966,3143538481.64119
NAM,1966,4382454315.748688
NCL,1966,164206536.282355
NER,1966,702296184.361344
NGA,1966,6366792664.14672
NIC,1966,606671444.0
NLD,1966,22867203317.4022
NOR,1966,8696460205.3397
NPL,1966,906811943.824649
NRU,1966,19670443.687113196
NZL,1966,5863733230.97616
OMN,1966,67768132.1758611
PAK,1966,6561108777.82444
PAN,1966,928833000.0
PER,1966,6113607727.98507
PHL,1966,7189017887.69231
PLW,1966,77196327.86885247
PNG,1966,390973233.284802
POL,1966,177593126796.138
PRI,1966,3170500000.0
PRK,1966,0.0
PRT,1966,5135387845.97108
PRY,1966,465888888.888889
PSE,1966,4046395081.967213
PYF,1966,215659453.337117
QAT,1966,44723543642.99659
ROU,1966,66111939150.72315
RUS,1966,555404876959.0406
RWA,1966,124525702.857143
SAU,1966,242660087889.15347
SDN,1966,1723000000.0
SEN,1966,1246908373.75203
SGP,1966,1096432771.46217
SLB,1966,463600517.84442437
SLE,1966,375479849.80806
SLV,1966,929520000.0
SMR,1966,586215240.5283029
SOM,1966,257374455.753265
SRB,1966,15777264381.744091
SSD,1966,1846636951.5730624
STP,1966,88261795.62605375
SUR,1966,190350000.0
SVK,1966,33225453599.60619
SVN,1966,17581941619.68211
SWE,1966,26971486546.2848
SWZ,1966,76858462.8307434
SXM,1966,148917483.28601506
SYC,1966,16443034.5611211
SYR,1966,1321204502.6178
TCA,1966,265148700.0
TCD,1966,432794922.455607
TGO,1966,216136263.912497
THA,1966,5279230817.30769
TJK,1966,2193586410.8217816
TKM,1966,8129531507.156664
TLS,1966,413439435.4468182
TON,1966,173590624.42727166
TTO,1966,723735635.536371
TUN,1966,1040952380.95238
TUR,1966,14100000000.0
TUV,1966,14202894.534310814
TZA,1966,14201475803.773626
UGA,1966,925770308.123249
UKR,1966,56364178796.38789
URY,1966,1809183974.52669
USA,1966,815000000000.0
UZB,1966,18391294439.22637
VCT,1966,16099865.8344514
VEN,1966,8781333333.33333
VGB,1966,0.0
VIR,1966,1247213114.7540984
VNM,1966,65250874015.8608
VUT,1966,288356888.9715
WSM,1966,281085415.68376553
YEM,1966,8666793960.990273
ZAF,1966,14211394321.4111
ZMB,1966,1264285714.28571
ZWE,1966,1281749500.0
ABW,1967,1184220177.4478395
AFG,1967,1673333417.77778
AGO,1967,26122388895.66278
ALB,1967,4477798007.687516
AND,1967,1386951657.1866064
ARE,1967,124174090039.84363
ARG,1967,24256667553.2569
ARM,1967,3411659248.013346
ASM,1967,197081967.21311477
ATG,1967,579804757.3891925
AUS,1967,30441258819.5767
AUT,1967,11579431668.9165
AZE,1967,14678747979.835789
BDI,1967,178297142.857143
BEL,1967,19992040788.4593
BEN,1967,306222000.407316
BFA,1967,450753993.176448
BGD,1967,7253575399.3215
BGR,1967,22497560945.75715
BHR,1967,10617093027.184528
BHS,1967,390196078.431373
BIH,1967,5842961621.574733
BLR,1967,19914459083.324207
BLZ,1967,47379310.3448276
BMU,1967,155102984.627334
BOL,1967,755808080.808081
BRA,1967,31086389194.961
BRB,1967,2225541591.650501
BRN,1967,139030445.576898
BTN,1967,623736760.1298324
BWA,1967,58646443.5146444
CAF,1967,163820538.867947
CAN,1967,65668655501.1254
CHE,1967,17740013179.26
CHL,1967,7013196078.43137
CHN,1967,72881631326.6715
CIV,1967,1082922892.15202
CMR,1967,936175404.642829
COD,1967,3384063371.75792
COG,1967,237397428.336429
COL,1967,5825170438.48704
COM,1967,425478060.2961595
CPV,1967,629550461.455645
CRI,1967,699456618.867925
CUB,1967,32633137648.291573
CUW,1967,529907840.4615807
CYM,1967,1260719930.9282136
CYP,1967,9671580116.92396
CZE,1967,75018948266.27742
DEU,1967,1787891308812.6345
DJI,1967,692268782.3177625
DMA,1967,233856842.568306
DNK,1967,13059064374.6287
DOM,1967,1034800000.0
DZA,1967,3370843065.76735
ECU,1967,2553596091.82258
EGY,1967,5605484298.98275
ERI,1967,320581605.0869155
ESP,1967,31647119228.1982
EST,1967,7974092666.317512
ETH,1967,18923746424.316265
FIN,1967,9368954010.3132
FJI,1967,162625885.863484
FRA,1967,118972977486.207
FRO,1967,892835598.2792426
FSM,1967,152349057.37704918
GAB,1967,271543680.280699
GBR,1967,113116888210.787
GEO,1967,4917117362.470762
GHA,1967,1746806039.48897
GIB,1967,0.0
GIN,1967,3402800061.850502
GMB,1967,46695363.1558873
GNB,1967,416237486.50807923
GNQ,1967,72317446.9327193
GRC,1967,9275600800.35644
GRD,1967,391375426.1202186
GRL,1967,1097504403.3783352
GTM,1967,1453500000.0
GUM,1967,1664213114.7540984
GUY,1967,250176470.588235
HKG,1967,2692474989.12571
HND,1967,598100000.0
HRV,1967,20816883755.912975
HTI,1967,369124200.0
HUN,1967,51664891729.89662
IDN,1967,5667756644.9716
IMN,1967,1775935307.4528196
IND,1967,50134942204.0
IRL,1967,3343636773.36759
IRN,1967,7555383690.16
IRQ,1967,64694177786.12895
ISL,1967,621225962.154708
ISR,1967,4030000000.0
ITA,1967,81133120065.4202
JAM,1967,1148025407.34604
JOR,1967,631755810.697284
JPN,1967,123781880217.6
KAZ,1967,50478789556.274025
KEN,1967,1232559505.92359
KGZ,1967,2197390287.0207634
KHM,1967,962857134.285714
KIR,1967,74729348.03210096
KNA,1967,16742338.2519864
KOR,1967,4855833210.11386
KWT,1967,2441893027.16326
LAO,1967,3722869365.194184
LBN,1967,14329210106.853313
LBR,1967,789917977.0491803
LBY,1967,25087460305.756077
LCA,1967,701726966.7936614
LIE,1967,2193283096.0771823
LKA,1967,1859465020.57613
LSO,1967,59260814.7837043
LTU,1967,14620656984.757362
LUX,1967,974721762.535327
LVA,1967,9626594160.326801
MAC,1967,11827844302.55251
MAF,1967,25390845.563466016
MAR,1967,3046339294.53611
MCO,1967,2809643426.9324136
MDA,1967,2575563921.5457025
MDG,1967,956436931.152034
MDV,1967,1105258840.6221232
MEX,1967,26560000000.0
MHL,1967,86553181.96721311
MKD,1967,3892711296.396571
MLI,1967,275494477.81984
MLT,1967,4361712304.097336
MMR,1967,328182434.544961
MNE,1967,1334069793.1033075
MNG,1967,3465886250.201753
MNP,1967,303573770.4918033
MOZ,1967,4843078702.612209
MRT,1967,282615367.46074
MUS,1967,4442108063.547891
MWI,1967,269814968.240817
MYS,1967,3188945511.56409
NAM,1967,4382454315.748688
NCL,1967,180036767.470358
NER,1967,665586975.088302
NGA,1967,5203135937.28125
NIC,1967,657171436.714286
NLD,1967,25087562181.3218
NOR,1967,9514496703.39762
NPL,1967,841974025.462659
NRU,1967,19670443.687113196
NZL,1967,5961418093.53003
OMN,1967,107152720.243027
PAK,1967,7464510709.7858
PAN,1967,1034376400.0
PER,1967,6204253758.60927
PHL,1967,7724873935.12821
PLW,1967,77196327.86885247
PNG,1967,441706910.068317
POL,1967,177593126796.138
PRI,1967,3532700000.0
PRK,1967,0.0
PRT,1967,5740241165.63433
PRY,1967,492674603.174603
PSE,1967,4046395081.967213
PYF,1967,220984367.407479
QAT,1967,44723543642.99659
ROU,1967,66111939150.72315
RUS,1967,555404876959.0406
RWA,1967,159560018.0
SAU,1967,242660087889.15347
SDN,1967,1865666666.66667
SEN,1967,1246480958.52495
SGP,1967,1238043904.35123
SLB,1967,25203524.0325638
SLE,1967,348795303.000385
SLV,1967,976200000.0
SMR,1967,586215240.5283029
SOM,1967,271780364.837811
SRB,1967,15777264381.744091
SSD,1967,1846636951.5730624
STP,1967,88261795.62605375
SUR,1967,220700000.0
SVK,1967,33225453599.60619
SVN,1967,17581941619.68211
SWE,1967,29275995674.6888
SWZ,1967,74758504.8299034
SXM,1967,148917483.28601506
SYC,1967,16632032.8140183
SYR,1967,1443717801.04712
TCA,1967,265148700.0
TCD,1967,449826322.997449
TGO,1967,231706475.464114
THA,1967,5638461442.30769
TJK,1967,2193586410.8217816
TKM,1967,8129531507.156664
TLS,1967,413439435.4468182
TON,1967,173590624.42727166
TTO,1967,761981474.023359
TUN,1967,1085714285.71429
TUR,1967,15644444444.4444
TUV,1967,14202894.534310814
TZA,1967,14201475803.773626
UGA,1967,967647058.823529
UKR,1967,56364178796.38789
URY,1967,1597721080.00991
USA,1967,861700000000.0
UZB,1967,18391294439.22637
VCT,1967,15835177.9329133
VEN,1967,9250000000.0
VGB,1967,0.0
VIR,1967,1247213114.7540984
VNM,1967,65250874015.8608
VUT,1967,288356888.9715
WSM,1967,281085415.68376553
YEM,1967,8666793960.990273
ZAF,1967,15821393678.0875
ZMB,1967,1368000000.0
ZWE,1967,1397002000.0
ABW,1968,1184220177.4478395
AFG,1968,1373333366.66667
AGO,1968,26122388895.66278
ALB,1968,4477798007.687516
AND,1968,1386951657.1866064
ARE,1968,124174090039.84363
ARG,1968,26436857247.4982
ARM,1968,3411659248.013346
ASM,1968,197081967.21311477
ATG,1968,579804757.3891925
AUS,1968,32712509799.5296
AUT,1968,12440625312.8685
AZE,1968,14678747979.835789
BDI,1968,183200000.0
BEL,1968,21376353113.475
BEN,1968,326323097.355964
BFA,1968,460442678.217048
BGD,1968,7483685473.51275
BGR,1968,22497560945.75715
BHR,1968,10617093027.184528
BHS,1968,444901960.784314
BIH,1968,5842961621.574733
BLR,1968,19914459083.324207
BLZ,1968,44910179.6407186
BMU,1968,150000000.0
BOL,1968,857912457.912458
BRA,1968,33930457425.2613
BRB,1968,2225541591.650501
BRN,1968,160819286.554292
BTN,1968,623736760.1298324
BWA,1968,66248256.6248257
CAF,1968,191767436.956884
CAN,1968,71829810519.8955
CHE,1968,18942729779.1
CHL,1968,7167086956.52174
CHN,1968,70846535055.6503
CIV,1968,1281281245.67032
CMR,1968,1046191192.44383
COD,1968,3909780538.92216
COG,1968,251247458.012189
COL,1968,5960212869.12968
COM,1968,425478060.2961595
CPV,1968,629550461.455645
CRI,1968,773841494.339623
CUB,1968,32633137648.291573
CUW,1968,529907840.4615807
CYM,1968,1260719930.9282136
CYP,1968,9671580116.92396
CZE,1968,75018948266.27742
DEU,1968,1787891308812.6345
DJI,1968,692268782.3177625
DMA,1968,233856842.568306
DNK,1968,13505573866.6667
DOM,1968,1079100000.0
DZA,1968,3852115816.97758
ECU,1968,2582180794.1855
EGY,1968,5932242990.65421
ERI,1968,320581605.0869155
ESP,1968,31475548481.4095
EST,1968,7974092666.317512
ETH,1968,18923746424.316265
FIN,1968,8823033880.32993
FJI,1968,166952937.135005
